host_id,host_name,host_since,host_location,host_response_time,host_is_superhost,host_listings_count
1372797,Juan F,2011-11-05,"Malaga, Spain",within an hour,t,3
540480537,Mónica,2023-10-05,"Málaga, Spain",within an hour,f,1
7573364,Maria,2013-07-18,"Málaga, Spain",within an hour,t,2
528779258,Mauro,2023-07-30,"Málaga, Spain",Unknown,f,1
151812214,Xiaoling,2017-09-23,"Málaga, Spain",within an hour,t,2
388448026,Ana,2021-02-13,Unknown,within an hour,f,1
10616759,Krisztina,2013-12-14,"Budapest, Hungary",within an hour,t,1
462810145,Apartamentum,2022-06-06,Unknown,within an hour,f,9
247088969,Noel,2019-03-05,Unknown,within an hour,f,1
38279309,Mariaje,2015-07-12,"Málaga, Spain",Unknown,f,1
177290070,Sam,2018-03-08,"Granadilla de Abona, Spain",Unknown,f,3
417613844,Eva,2021-08-09,Unknown,within a few hours,f,1
14849927,Francisco,2014-04-28,"Málaga, Spain",within an hour,f,3
221536400,Luis,2018-10-19,"Andalusia, Spain",within an hour,t,2
523455300,Daniel,2023-07-03,"Málaga, Spain",within an hour,t,1
69258282,Ángela,2016-04-27,"Málaga, Spain",within an hour,f,1
3025868,Marthe,2012-07-23,"Málaga, Spain",within a few hours,t,1
304610795,Guillermo,2019-10-26,Unknown,within an hour,t,1
514153744,Carmen,2023-05-10,Unknown,within a few hours,f,1
118668131,David,2017-03-01,"Málaga, Spain",within an hour,t,1
247439580,Sonia,2019-03-07,"Málaga, Spain",within an hour,t,1
63946083,Tana,2016-03-21,"Andalusia, Spain",within an hour,f,3
58206528,HA First Class,2016-02-10,Spain,within a few hours,f,2
95076940,Pablo,2016-09-14,"Antequera, Spain",within an hour,f,1
402594073,Susana,2021-05-20,Unknown,within an hour,f,1
516623146,Anita,2023-05-26,Unknown,within an hour,t,1
39336748,Esperanza,2015-07-23,"Málaga, Spain",within an hour,f,2
20937445,Petra,2014-09-04,"Vélez-Rubio, Spain",Unknown,f,2
51765557,Vicente,2015-12-19,"Málaga, Spain",within an hour,f,1
99096941,Emilia,2016-10-10,"Andalusia, Spain",within an hour,t,1
102975336,Guillermo,2016-11-08,"Málaga, Spain",Unknown,f,1
515075961,Ana,2023-05-16,"Málaga, Spain",within a day,f,1
400894290,Manuel,2021-05-10,"Málaga, Spain",within an hour,t,1
468755647,Javier,2022-07-10,Unknown,within a few hours,f,2
12593103,Pablo,2014-02-26,"Brussels, Belgium",within a few hours,f,1
508832558,Carmen María,2023-04-06,Unknown,a few days or more,f,2
498992108,Juan Antonio,2023-02-01,Unknown,Unknown,f,1
551739481,Yolanda,2023-12-19,"Málaga, Spain",a few days or more,f,1
25399816,Clara Rebeca,2014-12-30,"Málaga, Spain",Unknown,f,1
455797910,Peter,2022-04-24,"London, United Kingdom",within a few hours,f,1
37250312,Jose Y Ana,2015-07-01,"Ceuta, Spain",within a few hours,f,1
196424576,Enrique,2018-06-18,"Rincón de la Victoria, Spain",within an hour,f,1
21721724,Jorge,2014-09-24,"Málaga, Spain",within an hour,f,4
181602253,Carmen,2018-03-31,"Málaga, Spain",within a few hours,f,1
17753198,Claudia,2014-07-07,"Málaga, Spain",within a few hours,f,1
68387389,Alfredo,2016-04-22,"Villa Brown, Argentina",within a few hours,f,2
22020663,Elena,2014-10-01,"Marbella, Spain",within an hour,f,70
43570716,Andreas,2015-09-07,"Andalusia, Spain",Unknown,f,1
130289479,Nora,2017-05-14,"Québec City, Canada",within an hour,f,1
104346172,Ismael,2016-11-19,"Málaga, Spain",within an hour,f,2
133796697,TuGuest,2017-06-06,"Granada, Spain",within an hour,f,109
12963003,Maria Jesus,2014-03-09,"Málaga, Spain",within a few hours,f,6
517489919,Nap Advisor,2023-05-31,Unknown,within an hour,f,2
76629233,Carmen,2016-06-08,"Madrid, Spain",within a few hours,t,1
383001067,Jose,2021-01-04,"Madrid, Spain",within an hour,t,1
61636422,María Dolores,2016-03-05,"Málaga, Spain",within an hour,t,1
546624550,Jesus,2023-11-15,Unknown,within an hour,t,3
241687524,Carmen Y  Paka,2019-02-07,"Málaga, Spain",within an hour,t,2
74648547,Merete,2016-05-29,Spain,within an hour,t,1
356084003,Isabel M,2020-07-13,Unknown,within an hour,t,6
218552330,Yeremy,2018-10-03,"Málaga, Spain",within an hour,f,2
9945354,Mario,2013-11-11,"Málaga, Spain",within an hour,f,1
105439681,Adrien,2016-11-28,"Andalusia, Spain",within an hour,f,5
54661233,Tomas,2016-01-14,Unknown,within an hour,t,1
570240790,Arda,2024-04-02,Unknown,within an hour,f,1
493486989,Tennessee,2022-12-30,Unknown,within an hour,f,7
46482743,Cintia,2015-10-13,Unknown,Unknown,f,1
94432949,Jairo,2016-09-10,"Torremolinos, Spain",within an hour,f,1
218971395,Anne Marie,2018-10-05,"Hellerup, Denmark",within an hour,t,2
411017961,Patrimonio Familiar Malagueño,2021-07-05,"Málaga, Spain",within a few hours,f,5
171754434,Fran,2018-02-05,Unknown,within an hour,t,7
413061104,Daphne,2021-07-15,"Beverwijk, Netherlands",within an hour,f,1
4150267,MCarmen,2012-11-14,"Malaga, Spain",within an hour,t,1
5676204,Paula,2013-03-29,"Málaga, Spain",within a few hours,f,1
502169512,Antonio,2023-02-21,"Málaga, Spain",within an hour,t,1
9384531,María Teresa,2013-10-12,"Málaga, Spain",Unknown,f,1
535972525,Camilo Y Ernesto,2023-09-07,Unknown,within an hour,f,1
56894850,Salvador,2016-01-31,"Málaga, Spain",within a day,f,1
508668928,Amparo,2023-04-05,Unknown,Unknown,f,2
16866494,Estefania,2014-06-16,"Málaga, Spain",within a day,f,1
4013175,Luciano,2012-10-30,"Andalusia, Spain",within an hour,Unknown,5
159103839,Isabel,2017-11-17,"Málaga, Spain",within an hour,Unknown,2
73713216,Mariola,2016-05-24,"Málaga, Spain",a few days or more,f,1
350026698,Fatima,2020-06-14,"Málaga, Spain",within an hour,f,1
143503741,Amalia,2017-07-31,"Málaga, Spain",within an hour,f,1
133574885,Esther,2017-06-05,"Andalusia, Spain",within an hour,f,1
135074077,Jimmy,2017-06-14,"Oslo, Norway",within an hour,t,1
28664047,Al,2015-03-03,"Málaga, Spain",within an hour,t,3
402341894,Esteban,2021-05-19,"Andalusia, Spain",within an hour,f,2
558422016,Sandra,2024-01-24,"Málaga, Spain",within an hour,f,1
212999223,Carmen,2018-09-01,"Málaga, Spain",within an hour,f,1
34343490,Maria Jose,2015-05-27,"Málaga, Spain",within an hour,f,1
532339032,Holidu,2023-08-17,"Madrid, Spain",within an hour,f,365
210274072,Irene,2018-08-18,"Barcelona, Spain",within an hour,f,4
390203594,Marketing Accommodation,2021-02-26,Unknown,within an hour,f,35
11508934,Pierre,2014-01-21,"Málaga, Spain",within an hour,f,1
297316177,Maria Dolores,2019-09-23,"Málaga, Spain",Unknown,f,1
487734436,Kelli,2022-11-14,Unknown,within an hour,f,1
25632968,Claire,2015-01-05,"Málaga, Spain",within an hour,f,8
47971136,Christina,2015-11-02,"Málaga, Spain",within an hour,f,10
444459186,Viviana,2022-02-10,"Málaga, Spain",within an hour,t,3
291735769,Remedios,2019-09-04,Unknown,Unknown,f,1
36843248,Marisa,2015-06-27,"Málaga, Spain",within a few hours,f,1
555631688,Oscar,2024-01-10,Unknown,within an hour,t,2
350657985,Be Mate,2020-06-18,Unknown,within an hour,f,3
184041445,Javier,2018-04-13,"Aragon, Spain",within an hour,t,1
256264806,Susana,2019-04-16,Unknown,within an hour,f,1
49000625,Lazaro,2015-11-14,"Málaga, Spain",within an hour,t,4
350160145,Giorgio,2020-06-15,Unknown,Unknown,f,1
180300716,Carmen,2018-03-24,"Málaga, Spain",within an hour,t,1
463030480,Elena,2022-06-07,Unknown,Unknown,f,1
30780647,Claudine,2015-04-07,"Málaga, Spain",within an hour,t,2
84246040,Ana,2016-07-17,"Málaga, Spain",within an hour,t,2
38945577,María Teresa,2015-07-19,"Málaga, Spain",within an hour,f,1
2453338,Mario,2012-05-24,"Málaga, Spain",within an hour,f,2
114860031,Jesús,2017-02-04,"Málaga, Spain",within an hour,t,5
487564007,Jacob,2022-11-13,Unknown,within an hour,t,2
488327167,Luis Demetrio,2022-11-19,Unknown,within an hour,t,1
217385401,Pedro,2018-09-26,"Málaga, Spain",within an hour,t,3
47496869,Emilio José,2015-10-26,"Málaga, Spain",within an hour,t,1
559576299,Holidu,2024-01-31,"Madrid, Spain",within an hour,f,586
54384903,Kiko,2016-01-12,Spain,Unknown,Unknown,4
368251395,Carmen,2020-09-19,Unknown,within an hour,f,1
78639020,Fco,2016-06-19,"Málaga, Spain",within an hour,t,1
171124374,Lorena,2018-02-01,"Torremolinos, Spain",within an hour,f,19
473039620,Aora,2022-08-03,Unknown,within an hour,f,12
128568978,Vicente Fidel Morán Fonfría,2017-05-02,"Málaga, Spain",within an hour,f,1
151527355,Urbe10,2017-09-21,"Rincón de la Victoria, Spain",within an hour,f,44
133953355,Diego,2017-06-07,"Málaga, Spain",within an hour,t,2
36635590,Dani,2015-06-24,"La Herradura, Spain",within an hour,t,2
540204096,Alfredo,2023-10-03,Unknown,Unknown,f,3
9725526,Isabel,2013-10-30,"Málaga, Spain",a few days or more,f,1
64866122,James,2016-03-29,"Málaga, Spain",within a few hours,f,1
50743847,Nestor Fabian,2015-12-07,Spain,Unknown,f,1
200118262,"Explotaciones La Moncloa, S.L",2018-07-05,"Málaga, Spain",within an hour,t,1
431275403,"Loic, Estelle And Co",2021-11-10,Unknown,within an hour,f,1
41472083,Antonio,2015-08-14,Unknown,Unknown,f,1
278493839,Félix,2019-07-23,Unknown,within an hour,f,1
416791264,Salva,2021-08-04,Unknown,within an hour,t,2
52314153,Mei-Li,2015-12-26,"Málaga, Spain",Unknown,f,1
8297172,Javier,2013-08-21,"Málaga, Spain",within an hour,Unknown,2
99103085,Celia,2016-10-10,"Málaga, Spain",within an hour,t,1
21811296,Juan,2014-09-26,"Málaga, Spain",within an hour,t,2
204499391,Jose Antonio,2018-07-23,"Málaga, Spain",within an hour,t,1
39223912,David,2015-07-22,"Málaga, Spain",within an hour,Unknown,2
91967351,Rafael,2016-08-26,"Rincón de la Victoria, Spain",within an hour,t,1
447507324,Alfonso,2022-03-02,Unknown,within an hour,t,1
62776923,Carlos,2016-03-13,"Málaga, Spain",Unknown,f,1
481055756,Jose Miguel,2022-09-26,Unknown,Unknown,f,1
18670485,Anna,2014-07-22,"Kilcolgan, Ireland",within a few hours,f,1
49685903,María Victoria,2015-11-23,"Andalusia, Spain",within an hour,f,2
386588584,Tom & CO,2021-01-30,Unknown,within a few hours,t,3
572580148,Alejandro,2024-04-16,Unknown,Unknown,f,1
34938050,Antonio Javier,2015-06-03,"Málaga, Spain",within a few hours,f,1
54358669,Pedro,2016-01-12,"Málaga, Spain",within an hour,t,2
351527922,María,2020-06-23,Unknown,within an hour,f,2
427486083,Francisco,2021-10-15,"Málaga, Spain",within an hour,f,2
586289946,Marta,2024-06-28,Unknown,Unknown,f,2
60916835,Kenneth Slotterøy,2016-02-29,"Oslo, Norway",Unknown,f,1
483539019,Remy,2022-10-14,"Andalusia, Spain",within an hour,f,4
75915976,Alberto,2016-06-05,"Málaga, Spain",within an hour,t,1
51784277,Stefano,2015-12-20,"Marbella, Spain",within an hour,f,110
532178497,Ana Miriam,2023-08-16,"Málaga, Spain",within an hour,f,1
104929310,Natalie,2016-11-23,"State of São Paulo, Brazil",within an hour,f,1
80839530,Homerti,2016-06-30,Unknown,within an hour,f,1214
16646893,Haseeb,2014-06-11,"Barcelona, Spain",within a day,f,2
307924495,Jonathan,2019-11-07,Spain,within a few hours,t,2
466361474,Juan,2022-06-27,"Málaga, Spain",within an hour,t,1
352489315,Beatriz,2020-06-29,Unknown,Unknown,f,1
10010991,Eva,2013-11-14,"Brighton, United Kingdom",within an hour,t,1
122192933,Marian,2017-03-23,"Málaga, Spain",within an hour,t,1
198193810,Carlos,2018-06-26,"Málaga, Spain",within a few hours,t,1
77225643,Josue,2016-06-12,"Ciudad Real, Spain",within an hour,t,5
211834907,Salvador,2018-08-26,"Málaga, Spain",within an hour,t,1
136221232,Jose Antonio,2017-06-21,"Málaga, Spain",Unknown,f,1
40468964,Kerstin,2015-08-04,Unknown,within an hour,f,1
42508299,Iris,2015-08-25,"Málaga, Spain",within an hour,t,5
338832,Christina & Victor,2011-01-07,"Málaga, Spain",within a few hours,t,7
201136453,Kety,2018-07-09,"Málaga, Spain",within an hour,t,4
54461177,Teresa,2016-01-13,"Málaga, Spain",within an hour,f,2
87259467,Rosa,2016-08-01,"Andalusia, Spain",within an hour,f,2
338734596,Vanessa,2020-02-25,"Málaga, Spain",within an hour,f,1
22753833,Hamiedha,2014-10-20,"Málaga, Spain",within an hour,t,1
443241759,Elena,2022-02-02,Unknown,within an hour,t,1
130125937,Borja,2017-05-13,"Málaga, Spain",within an hour,f,1
52666233,Julio & Solène,2015-12-29,"Málaga, Spain",within an hour,t,1
99299589,Kenneth,2016-10-12,Unknown,within an hour,f,1
513113594,Jorge,2023-05-04,"Madrid, Spain",within an hour,f,40
503835014,Javier,2023-03-04,Unknown,within an hour,f,1
308670011,Isabel & Pablo,2019-11-11,"Málaga, Spain",within an hour,t,1
406144160,Málaga A Tu Ritmo,2021-06-09,"Andalusia, Spain",within an hour,Unknown,8
228034310,Aurora,2018-11-28,"Macharaviaya, Spain",within an hour,f,1
9779799,Luis,2013-11-03,"Andalusia, Spain",within a few hours,f,2
72851313,Nataliya,2016-05-19,"Málaga, Spain",within an hour,f,1
204571554,Teresa,2018-07-23,"Málaga, Spain",within a few hours,f,1
129579989,Luc Juliot,2017-05-09,"Málaga, Spain",within an hour,f,7
440919366,Haifeng,2022-01-17,Unknown,within an hour,f,2
546901046,María Carmen,2023-11-17,Unknown,within an hour,f,1
372295076,Cong Jun,2020-10-17,Unknown,within an hour,f,2
11499368,Lorena,2014-01-21,"Málaga, Spain",Unknown,f,3
332615776,Ángeles,2020-02-01,Unknown,within an hour,t,1
22835439,Bruno,2014-10-22,"Málaga, Spain",within an hour,f,20
50407426,Juan Y Mar,2015-12-02,"Málaga, Spain",within an hour,t,3
490150524,María Amparo,2022-12-04,Unknown,within an hour,t,1
7003536,Judy,2013-06-19,"Zürich, Switzerland",within an hour,t,2
359244549,Francisco Jose,2020-07-29,Unknown,within an hour,f,3
422170051,Karlene Andreina,2021-09-08,Unknown,within an hour,f,2
520314147,Victoria,2023-06-16,Unknown,within an hour,f,1
458362116,Misaily,2022-05-10,Unknown,within an hour,f,1
3988650,Karin Annika,2012-10-27,Unknown,within an hour,t,1
436607211,Antonio,2021-12-19,"Málaga, Spain",within an hour,f,3
16249866,Silvia,2014-06-01,"Málaga, Spain",Unknown,f,2
107522592,Adrien Armand,2016-12-17,"Andalusia, Spain",within an hour,f,2
144492609,Maurizio,2017-08-05,"Málaga, Spain",within an hour,f,9
189320233,Jacobo,2018-05-13,"Málaga, Spain",within an hour,f,1
17153492,Ingrid,2014-06-23,"Málaga, Spain",within an hour,t,1
133792543,Carmen,2017-06-06,Unknown,within an hour,t,1
160164288,Jan,2017-11-26,"Hamburg, Germany",within an hour,t,1
523667774,Augusto,2023-07-04,"Málaga, Spain",within an hour,f,1
386135253,Arkadiusz,2021-01-26,"Stary Toruń, Poland",within an hour,t,2
38854818,Laura,2015-07-18,Unknown,within an hour,f,1
230178076,Jo,2018-12-11,"Andalusia, Spain",within an hour,t,1
104501396,Sofía Y Jose,2016-11-20,"Málaga, Spain",within an hour,t,2
114145752,Elena,2017-01-31,"Düsseldorf, Germany",within an hour,f,12
45553,Daniel,2009-10-13,Spain,within an hour,t,2
436633840,Antonio Jesús,2021-12-19,"Andalusia, Spain",within an hour,f,3
5403661,Yolanda,2013-03-10,"Málaga, Spain",within an hour,t,4
47987879,La Casa Del Marqués,2015-11-02,Unknown,Unknown,f,3
561182381,Nieves,2024-02-09,"Málaga, Spain",within an hour,f,2
1526932,Cristina,2011-12-22,"Andalusia, Spain",within a day,t,1
204121151,Cristina,2018-07-22,Unknown,within an hour,t,2
13290857,Máximo,2014-03-19,"Málaga, Spain",within an hour,f,2
5268527,Andreina,2013-02-28,"Málaga, Spain",within an hour,Unknown,2
128804499,Agnieszka,2017-05-04,"Świnoujście, Poland",within an hour,t,2
416767788,Eduardo Miguel De La Hera Rosado,2021-08-04,Unknown,within an hour,f,1
72490864,IVI Real Estate,2016-05-17,"Andalusia, Spain",within an hour,f,78
454072553,Margarita,2022-04-13,Unknown,within an hour,f,1
499178226,Adam,2023-02-02,"Marbella, Spain",within an hour,f,6
531941232,Ignacio,2023-08-15,Unknown,within an hour,f,1
276375621,Laura,2019-07-15,"Málaga, Spain",within a few hours,f,1
15283699,Youssef,2014-05-08,"Vancouver, Canada",within an hour,f,1
49955442,Silvia,2015-11-26,"Málaga, Spain",within an hour,t,1
27430049,Jose Trinidad,2015-02-08,"Chilches, Spain",within an hour,t,2
578368293,Teresa,2024-05-19,"Málaga, Spain",within a few hours,f,1
85483845,Iñaki Y Belén,2016-07-23,"Málaga, Spain",within an hour,f,1
142942563,Homerez,2017-07-28,"Paris, France",within an hour,t,13
207176962,Vidal,2018-08-03,"Málaga, Spain",within an hour,t,1
508659101,Elias,2023-04-05,Unknown,within an hour,f,1
91676349,Juan,2016-08-24,Unknown,within a day,t,2
567703312,Claudio,2024-03-18,Unknown,within an hour,f,1
431154607,"Loic, Estelle And Co",2021-11-09,Unknown,Unknown,f,1
335072094,Francisca,2020-02-10,"Málaga, Spain",within an hour,f,1
197317518,Iñigo,2018-06-22,Unknown,within a few hours,t,1
58050096,Ignacio,2016-02-09,"Andalusia, Spain",Unknown,f,1
567655476,Carlos,2024-03-18,Unknown,within an hour,f,1
42484320,Nono,2015-08-25,"Andalusia, Spain",within a day,f,2
48513679,María Dolores,2015-11-08,"Málaga, Spain",within an hour,t,1
469765154,Jose,2022-07-16,Unknown,within an hour,t,1
218122271,Mabel,2018-09-30,"Málaga, Spain",within an hour,f,2
467570055,Conceição,2022-07-04,Unknown,within an hour,t,1
526419432,Antonio,2023-07-18,"Málaga, Spain",within an hour,f,1
13484406,Irene,2014-03-24,"Málaga, Spain",within a few hours,f,1
213600584,Rocío Del Alba,2018-09-04,"Andalusia, Spain",within a few hours,f,1
95831297,Andres,2016-09-19,"Málaga, Spain",within an hour,f,2
14225965,Rosa,2014-04-13,"Málaga, Spain",within an hour,t,1
38543594,Enrique,2015-07-15,"Andalusia, Spain",within an hour,t,1
95968022,Juan Ignacio,2016-09-20,"Andalusia, Spain",within an hour,t,2
157636947,Fernando,2017-11-06,"Málaga, Spain",within a few hours,t,1
333417461,Andrea,2020-02-04,"Andalusia, Spain",within a few hours,f,3
1992685,Anastasia & David,2012-03-23,"Málaga, Spain",within a few hours,t,1
49880896,Santiago,2015-11-25,"Málaga, Spain",within an hour,f,2
158055966,Mercedes,2017-11-09,"Málaga, Spain",within an hour,t,1
463346616,Sergio,2022-06-09,"Málaga, Spain",Unknown,f,1
275839621,Mariu,2019-07-13,"Granada, Spain",within an hour,t,1
516185282,Miguel,2023-05-23,Unknown,within an hour,f,1
432584184,Holidu,2021-11-19,"Madrid, Spain",within an hour,f,547
505842233,Keltoum,2023-03-17,"Málaga, Spain",within a few hours,f,2
3857601,Silvia,2012-10-13,"Andalusia, Spain",within an hour,t,1
118881449,María,2017-03-02,"Málaga, Spain",Unknown,f,1
77872800,Noelia&Alberto,2016-06-15,"Málaga, Spain",within an hour,t,1
107254592,Oliver - Interhome,2016-12-14,Spain,within an hour,f,182
184599578,Holidu,2018-04-16,"Madrid, Spain",within an hour,f,495
66553642,Larream,2016-04-10,"Málaga, Spain",within an hour,t,1
572221979,Carlos,2024-04-14,"Málaga, Spain",within a day,f,1
572487159,Marina,2024-04-15,Unknown,within an hour,f,1
47974585,Zahia,2015-11-02,"Madrid, Spain",within an hour,t,1
46165944,Agustin,2015-10-09,"Málaga, Spain",within an hour,f,1
460868214,Clemente,2022-05-25,Unknown,within an hour,f,1
536789361,Tamara,2023-09-12,Unknown,within an hour,f,1
29096038,Carlos,2015-03-10,"Málaga, Spain",within an hour,f,1
513244754,Holidu,2023-05-05,"Madrid, Spain",within an hour,f,236
536690667,Inmaculada,2023-09-11,"Málaga, Spain",within an hour,f,1
84128407,Jesus,2016-07-16,Unknown,within an hour,f,2
94735873,Raul,2016-09-12,"Málaga, Spain",within an hour,t,1
442917261,Gabriel,2022-01-31,Unknown,within an hour,f,1
485178903,Oscar Javier,2022-10-26,Unknown,Unknown,f,1
78760900,Veronica,2016-06-20,"Málaga, Spain",within an hour,f,1
179913990,Jose Antonio,2018-03-22,"Andalusia, Spain",within an hour,f,1
552018250,Málaga La Bella,2023-12-21,"Málaga, Spain",within an hour,f,1
509873063,SmartRentals,2023-04-13,"Marbella, Spain",within an hour,f,3
86495227,Guy,2016-07-28,"Antwerp, Belgium",within an hour,f,1
195631830,Jose Antonio,2018-06-14,Unknown,within an hour,f,1
1888417,Jesús,2012-03-09,"Andalusia, Spain",within an hour,f,2
7974575,Davinia,2013-08-06,"Málaga, Spain",within a day,f,1
126713512,Ana Belen,2017-04-20,"Málaga, Spain",within an hour,f,1
9848032,Riny,2013-11-06,"Andalusia, Spain",within a few hours,f,2
351703903,Holiday Homes,2020-06-24,"Mijas, Spain",within an hour,f,10
74089845,Aneta,2016-05-26,"Marbella, Spain",within an hour,f,16
14558751,Ivana,2014-04-21,"Málaga, Spain",within a day,t,1
484366910,Mayd2021,2022-10-20,"Madrid, Spain",within a day,f,1
175291358,Francisco David,2018-02-25,"Málaga, Spain",within a few hours,f,1
