reviews_id,listing_id,number_of_reviews,reviews_lastyear,reviews_last30days,review_scores_rating
2661,28142742,8,4,0,4.63
2662,22669622,66,3,0,4.61
2663,53324162,40,21,3,4.88
2664,788325550863140184,39,18,2,4.54
2665,1123192600939145366,1,1,1,4.0
2666,674381982745540043,3,2,0,5.0
2667,1186828845423929000,0,0,0,Unknown
2668,958796543131924882,6,6,1,4.5
2669,23668748,10,5,0,4.8
2670,38699457,38,13,4,4.24
2671,27193437,18,1,0,4.5
2672,40233074,21,2,0,4.9
2673,688342839049593362,9,7,1,4.78
2674,37178979,15,1,0,4.47
2675,679420399511775989,3,1,0,4.67
2676,999087068043531898,0,0,0,Unknown
2677,31979637,4,0,0,4.25
2678,654052050519740780,1,1,0,5.0
2679,5777461,30,0,0,4.97
2680,846296772254489597,1,0,0,5.0
2681,1153589661744937199,1,1,1,5.0
2682,834168493734145349,28,14,0,4.75
2683,1069400692268723172,0,0,0,Unknown
2684,1175413145948529804,0,0,0,Unknown
2685,1168749936190983791,0,0,0,Unknown
2686,23901121,20,10,0,4.65
2687,53145518,138,51,3,4.61
2688,43952862,119,33,3,4.74
2689,25986738,5,1,0,5.0
2690,48277687,159,52,2,4.51
2691,690664675470392049,78,31,3,5.0
2692,1162297664759372002,3,3,3,5.0
2693,583332276721508791,132,59,6,4.79
2694,1001135122272226282,22,22,2,4.77
2695,850432474036307521,28,21,3,4.89
2696,850422388992822589,18,12,1,4.94
2697,39542008,75,18,0,4.57
2698,908676858862208849,28,23,0,4.75
2699,1161528091416021478,0,0,0,Unknown
2700,1013746395559150178,10,10,1,4.5
2701,36511498,6,0,0,5.0
2702,989238019429450523,27,27,3,4.81
2703,823337112256146022,67,44,3,4.76
2704,39968432,157,53,1,4.9
2705,52463591,9,3,1,3.67
2706,619389022360390219,108,48,1,4.95
2707,34774740,11,0,0,4.45
2708,807343707224537290,64,50,2,4.83
2709,1050752211398625651,24,24,5,4.88
2710,783415154806120318,179,103,5,4.52
2711,23905378,10,1,0,4.5
2712,831563769354589356,11,2,0,4.82
2713,24273168,29,2,1,4.79
2714,1090711639768867998,22,22,7,4.77
2715,572239842123575840,12,5,0,4.67
2716,1005107768876528677,22,22,2,4.77
2717,658724854912553802,2,0,0,5.0
2718,789878816397407887,18,10,0,5.0
2719,563778133160713841,4,1,0,4.0
2720,45405954,214,66,7,4.83
2721,9026475,27,1,0,4.7
2722,627992985815518121,14,3,1,4.93
2723,23905640,16,3,0,4.56
2724,23808886,36,15,0,4.86
2725,1140408606490757041,12,12,7,4.92
2726,14103899,31,1,0,4.74
2727,798260831145968658,5,1,0,5.0
2728,1145273605727448540,1,1,0,5.0
2729,983365368223127349,0,0,0,Unknown
2730,53617883,53,27,2,4.74
2731,24713733,34,3,0,4.94
2732,667455413818183398,65,40,4,4.85
2733,701147032795308807,1,0,0,5.0
2734,18854938,59,1,0,4.85
2735,1099723464402258817,16,16,5,4.94
2736,20087017,60,22,2,4.58
2737,30077807,163,37,4,4.79
2738,26863246,298,75,5,4.86
2739,844179196201902295,30,23,1,4.67
2740,1160858732028774518,6,6,6,4.83
2741,877926924761276929,42,38,3,4.98
2742,665289263682136563,42,20,3,4.69
2743,41699451,155,52,3,4.75
2744,29121640,243,50,3,4.89
2745,35540748,5,1,0,4.4
2746,1056416447267835310,6,6,0,3.5
2747,41654565,241,81,5,4.63
2748,33934728,196,51,5,4.73
2749,4402067,27,0,0,4.33
2750,14135270,12,0,0,4.92
2751,13600690,357,46,6,4.56
2752,805588239504195534,0,0,0,Unknown
2753,1155739466065649733,0,0,0,Unknown
2754,735502963834755791,7,1,1,4.57
2755,1038168583020065810,39,39,4,4.87
2756,664945956669649595,25,9,0,4.28
2757,786663,2,0,0,3.5
2758,40881456,21,4,0,4.95
2759,618465477851309860,85,44,5,4.58
2760,1143101609467618144,1,1,1,5.0
2761,1005087301652799172,13,13,1,4.69
2762,40239188,82,28,3,4.72
2763,723166417870661155,32,7,0,4.78
2764,19100711,58,31,2,4.47
2765,1017424978250352541,5,5,0,4.4
2766,895085323269372293,13,11,0,4.54
2767,25600338,8,1,0,4.63
2768,607783502551420193,2,1,0,4.5
2769,1170469575686962566,2,2,2,4.5
2770,1075502771794081812,22,22,6,4.73
2771,38315110,0,0,0,Unknown
2772,36193562,15,3,0,4.6
2773,14220832,10,0,0,4.1
2774,1138136030687400390,0,0,0,Unknown
2775,758090313207348552,14,1,0,4.43
2776,861477942431011183,1,1,0,4.0
2777,54235752,5,0,0,4.0
2778,18137227,157,21,4,4.67
2779,800756504705953209,3,2,0,5.0
2780,1136144949763841453,11,11,4,5.0
2781,35766094,36,5,0,4.56
2782,1154323818562184424,0,0,0,Unknown
2783,51380436,73,22,2,4.81
2784,20089423,116,21,1,4.72
2785,50998528,432,150,9,4.96
2786,800571113247177415,0,0,0,Unknown
2787,1028140020316817601,8,8,4,4.13
2788,17569617,96,5,0,4.65
2789,831908519055882896,0,0,0,Unknown
2790,1115934544966289036,3,3,3,4.67
2791,32251481,5,1,0,4.8
2792,677533230423304889,70,32,1,4.69
2793,38201546,1,0,0,5.0
2794,913415938600282296,36,35,3,4.67
2795,908526530731276640,55,53,6,4.91
2796,1140683729267328269,3,3,3,4.33
2797,31618404,274,77,8,4.59
2798,33977790,30,1,0,4.6
2799,599942112316095354,2,0,0,3.0
2800,562062732662496928,18,13,0,5.0
2801,35299869,113,24,1,4.72
2802,756551653517843655,67,40,1,4.84
2803,852688737330528083,0,0,0,Unknown
2804,44137780,14,4,0,4.57
2805,902677630891093999,36,34,2,4.94
2806,43997603,6,2,0,4.67
2807,677980248083949593,24,13,3,4.29
2808,24403951,147,16,0,4.95
2809,689696076648169025,0,0,0,Unknown
2810,9800027,392,68,10,4.86
2811,40934047,181,60,6,4.78
2812,23480029,68,3,1,4.96
2813,17291439,244,41,1,4.9
2814,22219006,34,1,0,4.38
2815,43723463,175,48,1,4.77
2816,19794992,29,0,0,4.69
2817,43997641,49,9,2,4.37
2818,52749679,116,33,2,4.64
2819,1132621023201915045,16,16,8,4.56
2820,16213250,327,57,8,4.46
2821,904065379997688387,13,13,5,5.0
2822,838823255586878211,17,15,0,4.76
2823,43859611,45,6,0,4.33
2824,19100708,40,18,0,4.58
2825,50604090,33,9,0,4.64
2826,664843197153556617,5,4,0,4.6
2827,49093558,38,2,0,4.76
2828,701881183865933805,34,16,1,4.65
2829,1154396767592183620,1,1,1,4.0
2830,720110598741668679,2,1,0,5.0
2831,24647213,250,10,1,4.9
2832,1039235972816938146,1,1,0,5.0
2833,1186053376222631993,0,0,0,Unknown
2834,786900280523918487,73,46,2,4.93
2835,44340526,26,0,0,4.65
2836,846165726089708070,12,9,1,4.58
2837,29523000,84,14,2,4.57
2838,918552249742276741,29,29,3,4.72
2839,1118066000680998132,1,1,0,5.0
2840,36193548,18,8,1,4.67
2841,1187457728263634301,0,0,0,Unknown
2842,1186052948695175971,0,0,0,Unknown
2843,5553123,129,21,0,4.92
2844,548443003332597498,42,25,1,4.4
2845,832561674537114752,4,1,0,4.0
2846,1009224841046126764,6,6,0,4.33
2847,53045048,83,38,3,4.0
2848,21196738,41,1,0,4.66
2849,1090568972850273626,0,0,0,Unknown
2850,21969559,158,16,2,4.94
2851,1085468338500392236,12,12,1,4.92
2852,649759686251734640,48,28,2,4.9
2853,573728685135167426,4,3,1,4.5
2854,923823900870423289,11,11,1,5.0
2855,887803790950832602,4,3,0,4.75
2856,1056349107348602905,1,1,0,5.0
2857,32299538,3,1,0,4.33
2858,1127980639573943240,7,7,3,5.0
2859,23653773,141,21,0,4.94
2860,21652108,108,9,0,5.0
2861,833023368603566028,84,63,4,4.77
2862,687777877597695385,236,121,3,4.56
2863,25076364,4,0,0,4.75
2864,1009254219632853253,9,9,0,4.11
2865,4921722,32,0,0,4.88
2866,19943242,94,0,0,4.77
2867,48689130,25,8,0,4.64
2868,1115318359211012496,1,1,0,4.0
2869,862779793674701127,6,3,0,4.83
2870,957954637661142504,3,3,0,3.33
2871,754410058824745656,11,2,0,4.82
2872,1110725378117217077,0,0,0,Unknown
2873,553667779887284380,41,8,0,4.49
2874,1186052027998103936,0,0,0,Unknown
2875,1055632578076039237,3,3,1,4.67
2876,765869927982621362,97,62,7,4.87
2877,861310363901826855,3,3,0,4.33
2878,825855503151285246,3,2,0,4.0
2879,1055605627921392908,2,2,0,4.0
2880,590025981526358637,0,0,0,Unknown
2881,1090567039609010032,0,0,0,Unknown
2882,28603202,5,0,0,4.6
2883,36558899,6,0,0,4.83
2884,917931340882088855,17,17,0,4.59
2885,54362354,0,0,0,Unknown
2886,590025957700548798,1,0,0,5.0
2887,41387716,3,0,0,3.67
2888,770364651402247975,18,8,0,3.61
2889,563827811832392716,4,0,0,4.25
2890,39623610,52,4,0,4.75
2891,25878864,18,1,0,4.78
2892,839968222884469122,85,65,3,4.84
2893,657804374268111316,67,55,0,4.04
2894,46724775,36,7,0,4.97
2895,50420243,171,47,2,4.9
2896,48476665,4,1,0,3.75
2897,16972977,28,0,0,4.82
2898,39380329,9,0,0,4.56
2899,1115287843273698468,0,0,0,Unknown
2900,734800997805000596,1,1,0,5.0
2901,46017490,9,4,0,4.78
2902,27769752,51,2,0,4.31
2903,49645759,28,6,0,4.82
2904,850481992208155403,0,0,0,Unknown
2905,18239882,50,8,0,4.76
2906,43997642,32,11,0,4.69
2907,655419823039994330,112,40,1,4.96
2908,19100713,23,3,0,4.48
2909,601285087830514079,5,0,0,2.0
2910,52623431,138,73,5,4.83
2911,18286153,39,2,0,4.74
2912,1110725250295700033,0,0,0,Unknown
2913,49583461,0,0,0,Unknown
2914,850509900149996031,26,18,0,4.69
2915,570087235481682552,118,48,4,4.9
2916,983387880470699159,1,1,0,5.0
2917,36335851,39,5,0,4.59
2918,27483640,53,16,1,4.6
2919,44445301,9,3,1,4.44
2920,18365736,157,37,2,4.64
2921,18369830,586,47,5,4.86
2922,17793594,171,30,4,4.65
2923,1126913431081063512,2,2,0,5.0
2924,1143735405028056918,0,0,0,Unknown
2925,15787676,66,2,1,4.95
2926,48733385,116,25,2,4.9
2927,1166448531504386895,0,0,0,Unknown
2928,596907765431314404,134,64,5,4.86
2929,32612023,92,30,1,4.92
2930,857639015144059216,12,6,0,4.67
2931,690522179085115811,0,0,0,Unknown
2932,1142091389268783225,5,5,3,5.0
2933,1117973128702703898,0,0,0,Unknown
2934,697161771671578433,11,6,1,4.45
2935,761580298530465388,41,13,0,4.51
2936,594231532947805810,69,33,2,4.68
2937,17634976,148,38,2,4.51
2938,1097143257271448754,1,1,0,4.0
2939,676489371236929332,2,2,0,5.0
2940,993297237844604179,0,0,0,Unknown
2941,988225296300365002,2,2,1,5.0
2942,21964142,189,36,6,4.69
2943,27102110,34,4,0,4.71
2944,649910002804889251,8,5,1,4.25
2945,835972043153967220,33,21,0,4.73
2946,933953337296690473,33,33,0,4.61
2947,793208523573529820,75,51,2,4.83
2948,1177586544943195066,0,0,0,Unknown
2949,23253859,2,1,0,4.5
2950,39545234,2,0,0,4.5
2951,583100221434051624,36,14,0,4.69
2952,1189135229923656614,0,0,0,Unknown
2953,572387047122308752,119,51,2,4.76
2954,47973612,75,21,0,4.87
2955,590025933082844472,0,0,0,Unknown
2956,24282181,52,1,0,4.87
2957,549330082627536669,5,0,0,4.6
2958,838396433984746633,15,9,1,4.87
2959,47767825,23,14,0,4.83
2960,39623608,15,3,0,4.4
2961,26328065,168,1,0,4.53
2962,47045442,176,53,6,4.9
2963,52935042,56,48,5,4.95
2964,1498773,120,7,0,4.65
2965,43539476,7,2,0,4.86
2966,846311156508541734,6,4,0,4.67
2967,628165342282370427,284,132,6,4.58
2968,676489543180151684,4,2,1,4.25
2969,33053840,68,17,1,4.84
2970,884002463211279484,103,95,7,4.88
2971,36631567,71,12,0,4.85
2972,797036905783225972,1,1,0,4.0
2973,29581179,30,0,0,4.87
2974,11357206,8,3,0,4.88
2975,676709035638363983,112,61,6,4.93
2976,581803493276402287,32,14,4,4.56
2977,966789151596883535,34,34,5,4.97
2978,619359270797231883,66,32,2,4.86
2979,720111023718396077,22,16,1,4.86
2980,552538656084909799,126,57,1,4.87
2981,641992785152595296,97,39,1,4.74
2982,14929819,386,77,7,4.51
2983,53653684,134,57,4,4.83
2984,826641982489613118,3,2,0,4.33
2985,29353609,35,6,0,4.51
2986,1079620264408304047,3,3,0,5.0
2987,17896885,133,6,0,4.95
2988,968201543643634532,18,18,1,4.94
2989,720110716736943085,16,6,1,4.5
2990,40109193,6,5,0,4.17
2991,23860290,22,2,0,4.55
2992,1021507867531162859,5,5,1,2.2
2993,23903445,13,2,0,4.54
2994,14499262,7,0,0,4.14
2995,689743436653888173,120,54,0,4.57
2996,41678025,9,9,1,4.89
2997,48436187,3,2,1,4.67
2998,6537249,146,23,2,4.71
2999,886216353293386641,39,35,3,4.79
3000,588164313512840383,76,34,5,4.89
3001,1107282525198423560,2,2,2,5.0
3002,585442631751851785,9,1,0,2.67
3003,1161425373037537679,0,0,0,Unknown
3004,1005097144914497771,23,23,3,4.83
3005,611037,205,18,1,4.65
3006,21995691,33,11,1,4.82
3007,36406452,25,1,0,4.44
3008,1005104142403056641,27,27,2,4.74
3009,52504170,129,32,2,4.72
3010,716527483258657904,7,4,0,4.86
3011,1018293780764314513,31,31,1,4.81
3012,702542011864819333,6,4,0,4.5
3013,5010659,74,5,1,4.53
3014,654770564518151090,22,8,1,4.86
3015,51211924,39,0,0,3.72
3016,867797416760463540,0,0,0,Unknown
3017,32787568,2,0,0,5.0
3018,8960199,60,5,1,4.85
3019,36409984,21,10,0,4.52
3020,49918484,222,97,6,4.87
3021,24860219,89,35,2,4.58
3022,7515329,23,3,0,4.65
3023,1050134164195342253,9,9,0,4.67
3024,1094827406552808092,4,4,2,4.75
3025,677439538188263141,126,57,6,4.88
3026,1163794899122551422,12,12,10,5.0
3027,956639088365213372,2,2,0,5.0
3028,36494590,11,6,0,4.73
3029,19160386,98,27,4,4.94
3030,19976888,12,3,0,4.36
3031,13765463,66,0,0,4.91
3032,1159531390233314983,0,0,0,Unknown
3033,34087677,124,22,0,4.32
3034,50225472,4,0,0,5.0
3035,36193545,38,7,1,4.58
3036,17743778,25,1,1,4.36
3037,41432018,0,0,0,Unknown
3038,19947145,46,6,0,4.96
3039,692722786412487647,88,48,3,4.78
3040,54136893,35,15,0,4.86
3041,839210937992913692,6,4,0,4.5
3042,1186025972952451724,0,0,0,Unknown
3043,44592433,9,3,0,4.78
3044,772309803847066012,10,4,1,4.4
3045,1056449295662793237,6,6,0,4.67
3046,567197654674517487,2,1,0,3.5
3047,1161449162964718983,4,4,3,5.0
3048,48893106,4,2,0,4.75
3049,919603022437763216,3,2,1,4.67
3050,1152659770583513089,0,0,0,Unknown
3051,1009214256511604675,6,6,0,3.83
3052,31944526,153,30,0,4.81
3053,1110724727871923343,0,0,0,Unknown
3054,837611946738611012,12,9,1,4.0
3055,839204254213795582,11,10,0,4.27
3056,1070855230022600153,5,5,1,5.0
3057,843304265244075598,19,14,1,4.26
3058,1055080438806206044,4,4,0,2.5
3059,1039734440536398014,0,0,0,Unknown
3060,1110702138852562127,0,0,0,Unknown
3061,1090567516261808755,0,0,0,Unknown
3062,5381012,10,0,0,4.6
3063,42707678,15,2,0,4.33
3064,701799954897959477,2,1,0,3.0
3065,563810580443561671,62,25,1,4.29
3066,574653079846888896,92,45,3,4.87
3067,27018655,14,4,1,4.5
3068,1009250307920815593,2,2,0,2.0
3069,40100356,132,49,4,4.63
3070,1188139914372510285,0,0,0,Unknown
3071,861315693079648734,17,16,2,4.35
3072,52200115,16,2,0,3.94
3073,52464149,2,1,0,4.0
3074,51296125,47,6,0,4.43
3075,684653293175899030,65,31,1,4.92
3076,52987038,117,45,3,4.72
3077,53410375,1,0,0,5.0
3078,42876172,107,9,0,4.97
3079,933206348049957712,41,41,2,4.63
3080,843224838965343037,3,3,0,4.0
3081,23259845,9,0,0,4.67
3082,1133142941474849553,5,5,0,5.0
3083,28632561,8,0,0,4.88
3084,1124586061295175698,29,29,14,4.86
3085,790381311762999254,29,20,2,4.48
3086,17510974,176,13,1,4.79
3087,15800176,23,1,1,4.48
3088,885379055741909121,66,61,5,4.8
3089,689834483308532933,30,22,0,4.63
3090,50988274,0,0,0,Unknown
3091,849734932412620946,55,45,2,4.56
3092,33108239,4,1,0,4.75
3093,638273447225327635,117,59,2,4.86
3094,43512802,0,0,0,Unknown
3095,673586961293487795,16,6,2,4.63
3096,806317052295357830,1,0,0,5.0
3097,1166686253879011160,0,0,0,Unknown
3098,39440529,83,14,2,4.64
3099,9561299,45,10,0,4.29
3100,42632791,37,11,1,4.51
3101,42043545,49,19,1,4.67
3102,1001274100801577254,36,36,5,4.92
3103,1048341931187705608,19,19,3,4.74
3104,51900317,30,3,0,4.27
3105,1126921791564156492,14,14,4,4.64
3106,40850976,113,28,0,4.66
3107,39169661,43,19,1,4.98
3108,48931064,27,1,0,4.93
3109,1110363198173134636,9,9,1,5.0
3110,1186791460587365665,0,0,0,Unknown
3111,41186819,60,17,0,4.75
3112,33614303,9,3,0,4.56
3113,1184984394700466101,0,0,0,Unknown
3114,1115215374902735253,9,9,1,4.22
3115,1951589,97,16,1,4.6
3116,33494127,52,9,0,4.96
3117,1167234503798874149,1,1,1,5.0
3118,15609391,70,15,0,4.54
3119,1187468557306887860,0,0,0,Unknown
3120,1187457069816486594,0,0,0,Unknown
3121,14466076,7,0,0,5.0
3122,21674871,45,7,1,4.56
3123,45799498,12,6,0,4.5
3124,1165930716010006286,1,1,1,4.0
3125,43539878,12,10,2,4.58
3126,46575643,3,1,1,5.0
3127,35821948,25,5,0,4.92
3128,638396985594652464,5,2,0,4.6
3129,1112794418486466077,8,8,2,4.88
3130,775418497083830144,1,1,0,4.0
3131,911659410979779694,20,18,0,4.75
3132,51210248,10,4,0,3.8
3133,701154480831001882,2,2,0,4.5
3134,54235228,20,5,0,4.05
3135,51354890,15,4,0,4.73
3136,1056311924111542435,1,1,1,5.0
3137,633059158362762385,15,6,0,4.4
3138,1087482979842593496,0,0,0,Unknown
3139,805509729181088213,30,19,1,4.63
3140,32253096,1,0,0,5.0
3141,712180038017913061,12,9,1,4.42
3142,43997609,58,15,0,4.74
3143,53269040,17,7,1,4.76
3144,897061334853340298,6,3,0,4.5
3145,1080372652824736444,0,0,0,Unknown
3146,544595487971960993,10,2,1,4.8
3147,43264455,30,1,0,4.63
3148,31852607,9,0,0,4.78
3149,544814142134375982,31,9,1,3.81
3150,53103031,14,2,0,3.86
3151,12652948,158,7,0,4.72
3152,11910509,34,3,0,4.62
3153,1133120490166409850,0,0,0,Unknown
3154,1187503965026930337,0,0,0,Unknown
3155,907843886052005829,2,2,0,5.0
3156,15711184,96,7,1,4.91
3157,1156283044526940552,0,0,0,Unknown
3158,934213783912774517,21,21,1,4.76
3159,28694760,11,1,0,4.91
3160,19868675,15,4,0,4.87
3161,54384634,15,15,5,4.73
3162,50388450,60,15,0,4.87
3163,927652119924719887,0,0,0,Unknown
3164,1111597612490043056,8,8,3,4.88
3165,918690554276625676,16,16,0,4.63
3166,959358337213240857,4,4,0,4.75
3167,535931403264788763,98,45,4,4.86
3168,1024367859376244485,57,57,8,4.82
3169,926015771232824966,37,37,3,4.97
3170,659053784102473941,2,0,0,5.0
3171,25795620,33,4,0,4.82
3172,1154869971901603952,3,3,2,5.0
3173,26585425,0,0,0,Unknown
3174,4383146,342,30,5,4.87
3175,53350810,4,0,0,4.5
3176,50300646,67,13,1,4.9
3177,50235615,58,9,1,4.84
3178,997905692065089970,27,27,5,4.89
3179,1116659186569998785,6,6,4,5.0
3180,1133435795703494975,0,0,0,Unknown
3181,48728798,7,2,1,3.86
3182,7321726,60,9,0,4.4
3183,938893762617160397,54,54,0,4.83
3184,1021360,50,10,1,4.98
3185,1076893295218098182,9,9,3,4.56
3186,739253,102,26,3,4.93
3187,821010377546438206,61,39,5,4.79
3188,50765734,51,22,4,4.96
3189,21010639,82,25,2,4.79
3190,797553451156269599,12,4,1,4.25
3191,1179582763369117824,0,0,0,Unknown
3192,982422614548233256,20,20,2,4.75
3193,53539435,22,7,1,4.32
3194,1176838786131651715,2,2,2,5.0
3195,43482734,86,20,0,4.9
3196,873763951753426927,4,3,1,5.0
3197,1081010719216281558,7,7,4,5.0
3198,3183537,35,9,1,4.89
3199,47329852,30,7,0,4.97
3200,26080207,270,32,0,4.76
3201,50134682,127,18,1,4.43
3202,639654299791838700,11,4,0,4.27
3203,53812468,11,3,1,4.91
3204,954342078210983167,2,2,0,5.0
3205,13824683,11,2,0,5.0
3206,810823621545676327,52,39,2,4.71
3207,854337689092749476,4,2,0,4.75
3208,32606935,20,1,0,4.8
3209,31504849,110,36,2,4.71
3210,677206213086794271,19,10,1,4.95
3211,2647541,121,15,2,4.93
3212,1031877626238081569,14,14,3,5.0
3213,51609649,7,4,0,4.29
3214,29536268,187,36,0,4.74
3215,893962795842574143,5,3,1,4.4
3216,639724189404495809,4,2,0,4.25
3217,44641322,88,31,1,4.76
3218,1088428442831375394,0,0,0,Unknown
3219,959117408128748974,0,0,0,Unknown
3220,9774589,260,22,2,4.77
3221,693905397889672666,49,31,6,4.82
3222,49498117,24,1,0,4.63
3223,816280901351338942,22,22,0,4.73
3224,47111530,24,7,0,4.58
3225,34631886,123,27,0,4.91
3226,801431679554194265,2,0,0,4.5
3227,21633809,56,21,4,4.84
3228,1018686104222686059,14,14,3,4.79
3229,1086285353346625349,7,7,2,3.71
3230,1085638429386959806,2,2,0,4.5
3231,927376739418873130,1,1,0,5.0
3232,7632250,17,2,0,4.82
3233,609436310891357879,6,1,0,5.0
3234,1186732335614438607,0,0,0,Unknown
3235,26342902,40,0,0,4.68
3236,1049737607937675282,6,6,1,4.83
3237,953436988342451656,4,4,3,5.0
3238,42937338,15,0,0,4.47
3239,12402718,437,64,9,4.73
3240,1131849579456652180,16,16,7,5.0
3241,32523767,9,8,0,5.0
3242,913721657892782979,96,96,9,4.96
3243,1091348849300937496,1,1,0,5.0
3244,25858852,50,8,0,4.64
3245,23384602,42,10,1,4.76
3246,604410856784544316,86,4,1,4.5
3247,53336010,39,7,0,4.51
3248,702541925914707720,3,3,0,4.67
3249,806209635963639233,6,6,0,4.83
3250,858070186747151624,1,0,0,1.0
3251,967973486916653168,3,3,0,3.67
3252,640320221269569046,36,15,2,4.08
3253,53216437,96,41,1,4.59
3254,638979348308092438,6,2,0,4.67
3255,720770700104100627,5,2,0,4.6
3256,17219975,30,3,0,4.57
3257,53978020,90,31,1,4.82
3258,810647438419027349,10,10,0,4.6
3259,19100723,0,0,0,Unknown
3260,43952483,13,2,1,4.23
3261,1033980463683561652,4,4,0,4.75
3262,1172602550584810013,3,3,3,5.0
3263,1009259877830745423,9,9,1,4.78
3264,1066555719614696755,0,0,0,Unknown
3265,903430963897906335,15,12,0,4.73
3266,859179470448062177,1,0,0,4.0
3267,950646802812164347,30,30,1,4.97
3268,22509238,85,15,3,4.78
3269,735185938903828665,40,26,2,4.48
3270,775360493495570940,2,2,0,4.5
3271,4964312,22,14,1,4.77
3272,561517862952757481,10,0,0,4.6
3273,52463698,0,0,0,Unknown
3274,1172970500943452623,1,1,1,5.0
3275,51918174,2,0,0,3.5
3276,50604088,16,6,1,4.63
3277,859059807159682782,31,25,3,4.97
3278,43997596,20,2,0,4.7
3279,903449662329442784,0,0,0,Unknown
3280,783061368972565640,8,1,0,4.5
3281,731930848659243782,0,0,0,Unknown
3282,23385591,17,11,0,4.29
3283,633733419947942368,23,7,1,4.26
3284,907688710894523207,4,4,0,3.75
3285,803427421199078173,5,3,0,5.0
3286,6624466,53,12,2,4.83
3287,33688418,15,5,0,4.33
3288,53928054,11,0,0,4.09
3289,43997611,2,0,0,4.5
3290,54115553,38,0,0,4.42
3291,35030090,18,3,0,4.56
3292,670064424730606395,26,15,0,4.12
3293,1099422925783956250,1,1,0,5.0
3294,720027581551690239,9,3,0,4.78
3295,26223786,2,2,0,4.0
3296,849037568679182445,3,3,0,4.33
3297,567231463123509879,0,0,0,Unknown
3298,720063585689884357,26,18,3,4.62
3299,49924605,90,27,4,4.64
3300,28603199,21,0,0,4.38
3301,1044918818742139160,3,3,0,4.33
3302,663467415738031789,12,4,0,5.0
3303,30430865,11,1,0,3.82
3304,43550496,2,0,0,4.0
3305,621626666829402543,24,14,0,4.75
3306,52296197,34,5,0,4.35
3307,37494230,9,0,0,4.78
3308,1010764658308239939,36,36,1,3.97
3309,638270832237613673,23,14,3,4.65
3310,27547047,3,0,0,4.33
3311,51210632,3,1,0,3.0
3312,48619802,36,10,0,4.53
3313,1160986965348575509,0,0,0,Unknown
3314,1110063001658464681,1,1,0,5.0
3315,847263804571037350,0,0,0,Unknown
3316,10093521,2,0,0,5.0
3317,791423208856028395,16,8,1,4.88
3318,866400818566525154,0,0,0,Unknown
3319,52713823,80,37,4,4.96
3320,50453581,73,35,4,4.9
3321,852016653373800162,19,18,2,4.89
3322,593305916521911935,81,42,1,4.62
3323,14373651,46,5,0,4.98
3324,757055375064371401,20,13,2,4.5
3325,856436775285056632,6,4,0,5.0
3326,1184043530205100593,0,0,0,Unknown
3327,50052378,15,3,0,4.67
3328,1066709444563398224,3,3,2,4.33
3329,1152711746199228468,0,0,0,Unknown
3330,1116059626784711584,8,8,2,4.63
3331,1030880308919393797,1,1,0,5.0
3332,1068231380571573056,14,14,4,4.93
3333,1186197844825447786,0,0,0,Unknown
3334,1155858734136222701,0,0,0,Unknown
3335,23904423,25,6,0,4.8
3336,1092550715695280930,7,7,2,5.0
3337,25926419,180,15,1,4.78
